Parameters vs Time
Line A: Structure Forces, Total Force/Moment - Global X (floater) [N]

*Time (s);Line A (N)
658.60004;731621.6875
658.70001;713476.625
658.79999;694426
658.90002;674555.125
659;653942.4375
659.10004;632628
659.20001;610784.5
659.29999;588551.625
659.40002;566069.4375
659.5;543524.5625
659.60004;521141.78125
659.70001;499114.0625
659.79999;477679.78125
659.90002;457087.28125
660;437567.9375
660.10004;419327.71875
660.20001;402653.53125
660.29999;387693.21875
660.40002;374698.25
660.5;363821.5625
660.60004;355212.71875
660.70001;349039.1875
660.79999;345409.40625
660.90002;344313.8125
661;345833.40625
661.10004;349991.96875
661.20001;356708.09375
661.29999;365942.71875
661.40002;377550.5625
661.5;391435.34375
661.60004;407403.59375
661.70001;425314.09375
661.79999;444871.34375
661.90002;465960.625
662;488255.25
662.10004;511607.65625
662.20001;535685.375
662.29999;560319.0625
662.40002;585288.4375
662.5;610368.375
662.60004;635445.3125
662.70001;660245.25
662.79999;684758.375
662.90002;708862.5625
663;732479.6875
663.10004;755611.5
663.20001;778220
663.29999;800371.6875
663.40002;822225.375
663.5;843727.4375
663.60004;865176.25
663.70001;886654.125
663.79999;908317.25
663.90002;930311.0625
664;952852.75
664.10004;976143.4375
664.20001;1000279.0625
664.29999;1025521
664.40002;1051923.25
664.5;1079593.75
664.60004;1108619.625
664.70001;1138972.875
664.79999;1170678
664.90002;1203729.875
665;1237949.25
665.10004;1273211.25
665.20001;1309312
665.29999;1345991
665.40002;1383010.375
665.5;1419953.75
665.60004;1456537.625
665.70001;1492319.625
665.79999;1526900.125
665.90002;1559902.25
666;1590839
666.10004;1619269
666.20001;1644797.875
666.29999;1667070.125
666.40002;1685690.75
666.5;1700236.375
666.60004;1710501.375
666.70001;1716266.75
666.79999;1717214.75
666.90002;1713340.375
667;1704470
667.10004;1690660.875
667.20001;1671965.375
667.29999;1648506.375
667.40002;1620431.25
667.5;1588079.875
667.60004;1551665.875
667.70001;1511618
667.79999;1468311.875
667.90002;1422155.875
668;1373651.625
668.10004;1323241
668.20001;1271585.625
668.29999;1219044.125
668.40002;1166144.875
668.5;1113430.125
668.60004;1061361.875
668.70001;1010386.625
668.79999;960932.625
668.90002;913311.375
669;867898.875
669.10004;824957.375
669.20001;784755.5625
669.29999;747399.6875
669.40002;713041.875
669.5;681782.0625
669.60004;653542.25
669.70001;628371.9375
669.79999;606203
669.90002;586821.3125
670;570189.9375
670.10004;556042.5
670.20001;544222.0625
670.29999;534503.6875
670.40002;526667.5
670.5;520523.90625
670.60004;515754.25
670.70001;512224.03125
670.79999;509719.34375
670.90002;508029.65625
671;507037.96875
671.10004;506597.9375
671.20001;506608.875
671.29999;506987.4375
671.40002;507677.53125
671.5;508681.5
671.60004;509995.84375
671.70001;511671.34375
671.79999;513722.5
671.90002;516255.96875
672;519332.625
672.10004;523066.09375
672.20001;527528.5
672.29999;532847.6875
672.40002;539102.375
672.5;546353.9375
672.60004;554683.875
672.70001;564145.1875
672.79999;574752.125
672.90002;586542.3125
673;599439.0625
673.10004;613450.9375
673.20001;628474.6875
673.29999;644426.25
673.40002;661174.1875
673.5;678572.1875
673.60004;696459.875
673.70001;714593.3125
673.79999;732846.5
673.90002;750942.75
674;768702.3125
674.10004;785902.0625
674.20001;802276.5625
674.29999;817685
674.40002;831880.75
674.5;844668.6875
674.60004;855933.75
674.70001;865509
674.79999;873308
674.90002;879199.625
675;883179.0625
675.10004;885212.375
675.20001;885300.5
675.29999;883482.1875
675.40002;879839.3125
675.5;874488.0625
675.60004;867575.1875
675.70001;859228
675.79999;849650.3125
675.90002;838956.875
676;827441.625
676.10004;815320.6875
676.20001;802757.125
676.29999;790038.125
676.40002;777346.75
676.5;764905.125
676.60004;752918.25
676.70001;741610.875
676.79999;731094.5625
676.90002;721537
677;713090.5
677.10004;705857.3125
677.20001;699884.8125
677.29999;695283.625
677.40002;692003.6875
677.5;690106.6875
677.60004;689545.0625
677.70001;690266.75
677.79999;692230.125
677.90002;695291.75
678;699413.125
678.10004;704432.125
678.20001;710228.25
678.29999;716612.125
678.40002;723516.3125
678.5;730687.8125
678.60004;738041
678.70001;745361.375
678.79999;752534.5
678.90002;759447.6875
679;765936.125
679.10004;771828.5625
679.20001;777049.0625
679.29999;781550.3125
679.40002;785203.5625
679.5;787944.25
679.60004;789706.75
679.70001;790508.875
679.79999;790283.3125
679.90002;789091.5
680;786844.875
680.10004;783674.125
680.20001;779555.8125
680.29999;774618.0625
680.40002;768815.3125
680.5;762340.1875
680.60004;755220.5
680.70001;747585.875
680.79999;739515
680.90002;731068.6875
681;722419.9375
681.10004;713582.5
681.20001;704716.0625
681.29999;695914.5
681.40002;687247.0625
681.5;678779.625
681.60004;670617.1875
681.70001;662807.9375
681.79999;655414.375
681.90002;648476.375
682;642026.125
682.10004;635993.75
682.20001;630565.6875
682.29999;625570.125
682.40002;621028.5625
682.5;616945.1875
682.60004;613234.1875
682.70001;609835.4375
682.79999;606681
682.90002;603688.75
683;600789
683.10004;597901.375
683.20001;594903.9375
683.29999;591707.0625
683.40002;588207.25
683.5;584351.5625
683.60004;580021.9375
683.70001;575076.5625
683.79999;569522.8125
683.90002;563269
684;556267.5625
684.10004;548461.125
684.20001;539849.375
684.29999;530384.125
684.40002;520087.875
684.5;509004.875
684.60004;497118
684.70001;484556.9375
684.79999;471355.25
684.90002;457595.5
685;443369.09375
685.10004;428820.25
685.20001;414048.625
685.29999;399169.84375
685.40002;384325.4375
685.5;369693.75
685.60004;355326.8125
685.70001;341425.96875
685.79999;328081.1875
685.90002;315380.53125
686;303494.25
686.10004;292482.53125
686.20001;282390.625
686.29999;273327.46875
686.40002;265317.125
686.5;258355.71875
686.60004;252468
686.70001;247609.078125
686.79999;243754.15625
686.90002;240839.9375
687;238781.53125
687.10004;237473.4375
687.20001;236824.734375
687.29999;236706.125
687.40002;236987.75
687.5;237533.046875
687.60004;238212.359375
687.70001;238865.625
687.79999;239358.15625
687.90002;239590.140625
688;239407.0625
688.10004;238713.609375
688.20001;237440.5625
688.29999;235490.109375
688.40002;232783.84375
688.5;229323.515625
688.60004;225072.46875
688.70001;220025.8125
688.79999;214241.375
688.90002;207750.4375
689;200606.34375
689.10004;192904.703125
689.20001;184744.75
689.29999;176216.90625
689.40002;167464.5625
689.5;158594.609375
689.60004;149739.5625
689.70001;141048.1875
689.79999;132632.671875
689.90002;124622.34375
690;117142.7734375
690.10004;110265.7734375
690.20001;104107.0234375
690.29999;98734.0625
690.40002;94188.7578125
690.5;90525.046875
690.60004;87758.15625
690.70001;85882.6328125
690.79999;84868.03125
690.90002;84691.4296875
691;85282.328125
691.10004;86584.3671875
691.20001;88501.2109375
691.29999;90928.6640625
691.40002;93782.125
691.5;96928.578125
691.60004;100277.40625
691.70001;103713.8515625
691.79999;107122.25
691.90002;110399.25
692;113463.9921875
692.10004;116217.71875
692.20001;118599.5546875
692.29999;120555.75
692.40002;122047.1640625
692.5;123043.609375
692.60004;123557.140625
692.70001;123580.0390625
692.79999;123142.453125
692.90002;122290.2578125
693;121074.0546875
693.10004;119552.1875
693.20001;117805.859375
693.29999;115903.2265625
693.40002;113932.5234375
693.5;111984.4140625
693.60004;110135.71875
693.70001;108475.21875
693.79999;107055.6640625
693.90002;105959.578125
694;105229.328125
694.10004;104916.5703125
694.20001;105037.1953125
694.29999;105621.828125
694.40002;106658.8515625
694.5;108135.7109375
694.60004;110024.0234375
694.70001;112284.4296875
694.79999;114854.5859375
694.90002;117680.8671875
695;120681.7734375
695.10004;123777.546875
695.20001;126886.7421875
695.29999;129926.53125
695.40002;132805.8125
695.5;135446.890625
695.60004;137769.34375
695.70001;139704.546875
695.79999;141179.671875
695.90002;142171.234375
696;142611.3125
696.10004;142494.71875
696.20001;141808.578125
696.29999;140537.53125
696.40002;138705.71875
696.5;136334.03125
696.60004;133470.734375
696.70001;130154.4921875
696.79999;126448.8359375
696.90002;122402.4921875
697;118101.3046875
697.10004;113592.6171875
697.20001;108968
697.29999;104275.1328125
697.40002;99592.546875
697.5;94970.9765625
697.60004;90461.8828125
697.70001;86110.328125
697.79999;81950.25
697.90002;77990.0625
698;74254
698.10004;70730.6328125
698.20001;67424.890625
698.29999;64301.1796875
698.40002;61343.3515625
698.5;58508.26171875
698.60004;55755.171875
698.70001;53054.55078125
698.79999;50343.7421875
698.90002;47591.84375
699;44754.9140625
699.10004;41798.86328125
699.20001;38701.140625
699.29999;35432.1640625
699.40002;31990.125
699.5;28391.17578125
699.60004;24639.2109375
699.70001;20767.908203125
699.79999;16828.90625
699.90002;12872.91796875
700;8971.181640625
700.10004;5213.4921875
700.20001;1682.107421875
700.29999;-1513.7138671875
700.40002;-4273.3251953125
700.5;-6480.4638671875
700.60004;-8041.0244140625
700.70001;-8821.18359375
700.79999;-8743.7353515625
700.90002;-7689.884765625
701;-5579.4169921875
701.10004;-2346.49609375
701.20001;2092.9560546875
701.29999;7752.92138671875
701.40002;14682.060546875
701.5;22869.67578125
701.60004;32305.314453125
701.70001;42980.5625
701.79999;54810.0703125
701.90002;67745.3671875
702;81685.3359375
702.10004;96520.3828125
702.20001;112153.9609375
702.29999;128419.7734375
702.40002;145214.484375
702.5;162362.71875
702.60004;179709.21875
702.70001;197136.75
702.79999;214463.4375
702.90002;231555.65625
703;248292.390625
703.10004;264503.90625
703.20001;280135.28125
703.29999;295056.59375
703.40002;309188.15625
703.5;322474.90625
703.60004;334851.71875
703.70001;346285.84375
703.79999;356786.0625
703.90002;366342.8125
704;374987.75
704.10004;382756.96875
704.20001;389688.75
704.29999;395818.09375
704.40002;401261.40625
704.5;406020.375
704.60004;410234.0625
704.70001;413945.53125
704.79999;417219.875
704.90002;420139.875
705;422778.65625
705.10004;425161.3125
705.20001;427350.15625
705.29999;429387.25
705.40002;431280.1875
705.5;433063.59375
705.60004;434721.28125
705.70001;436225.53125
705.79999;437596.59375
705.90002;438791.21875
706;439736.875
706.10004;440451.8125
706.20001;440827.78125
706.29999;440816.34375
706.40002;440395.78125
706.5;439478.21875
706.60004;438038.0625
706.70001;436041.46875
706.79999;433397.21875
706.90002;430104.375
707;426173.59375
707.10004;421553.71875
707.20001;416240.03125
707.29999;410253.46875
707.40002;403652.71875
707.5;396429.71875
707.60004;388641.5625
707.70001;380344.1875
707.79999;371580.1875
707.90002;362480.6875
708;353082.6875
708.10004;343469.96875
708.20001;333746.8125
708.29999;323986.6875
708.40002;314319.4375
708.5;304778.9375
708.60004;295479.875
708.70001;286524.59375
708.79999;277958.71875
708.90002;269867.09375
709;262309.53125
709.10004;255349.953125
709.20001;249025.21875
709.29999;243388.78125
709.40002;238483.8125
709.5;234340.484375
709.60004;230935.28125
709.70001;228325.5
709.79999;226514.3125
709.90002;225494.796875
710;225272.015625
710.10004;225858.53125
710.20001;227228.46875
710.29999;229409.875
710.40002;232342.15625
710.5;236067.09375
710.60004;240571.703125
710.70001;245801.34375
710.79999;251806.21875
710.90002;258555.734375
711;266036.53125
711.10004;274270.03125
711.20001;283193.96875
711.29999;292770.96875
711.40002;303080.90625
711.5;313970.125
711.60004;325559.59375
711.70001;337654.71875
711.79999;350314.9375
711.90002;363490.09375
712;377068.28125
712.10004;391052.71875
712.20001;405370.21875
712.29999;419892.3125
712.40002;434601.75
712.5;449369.3125
712.60004;464157.125
712.70001;478824.6875
712.79999;493340.34375
712.90002;507583.34375
713;521481
713.10004;534987.4375
713.20001;547986.625
713.29999;560465.375
713.40002;572317.9375
713.5;583561.0625
713.60004;594134.5
713.70001;604026.125
713.79999;613248.9375
713.90002;621797.4375
714;629694.125
714.10004;636972.125
714.20001;643688.25
714.29999;649913.25
714.40002;655702.25
714.5;661122
714.60004;666241.875
714.70001;671131.6875
714.79999;675899.5
714.90002;680587.375
715;685243
715.10004;689989.6875
715.20001;694795.0625
715.29999;699752.125
715.40002;704819.875
715.5;710016.5625
715.60004;715363.1875
715.70001;720787.5625
715.79999;726213.5
715.90002;731617.3125
716;736860.6875
716.10004;741908.375
716.20001;746567.25
716.29999;750800.3125
716.40002;754397.5
716.5;757259.3125
716.60004;759299.3125
716.70001;760287.375
716.79999;760169.875
716.90002;758851.0625
717;756189
717.10004;752105.625
717.20001;746606
717.29999;739612.875
717.40002;731059.375
717.5;721028.4375
717.60004;709570.5
717.70001;696716.5625
717.79999;682638.0625
717.90002;667371
718;651104.875
718.10004;634012.25
718.20001;616283.4375
718.29999;598086.0625
718.40002;579653.1875
718.5;561180.0625
718.60004;542894.8125
718.70001;525003.5
718.79999;507722.65625
718.90002;491221.53125
719;475656.625
719.10004;461209.1875
719.20001;447953.03125
719.29999;436015.78125
719.40002;425481.9375
719.5;416336.9375
719.60004;408559.28125
719.70001;402161.625
719.79999;397054.5
719.90002;393137.5
720;390313.78125
720.10004;388421.71875
720.20001;387280.71875
720.29999;386745.90625
720.40002;386580.1875
720.5;386620.09375
720.60004;386670.4375
720.70001;386556.03125
720.79999;386045.15625
720.90002;385026.53125
721;383338.65625
721.10004;380897.625
721.20001;377597.4375
721.29999;373371.15625
721.40002;368206.1875
721.5;362095.4375
721.60004;355147.65625
721.70001;347393.15625
721.79999;338963.40625
721.90002;330003.15625
722;320646.125
722.10004;311124.5625
722.20001;301632.78125
722.29999;292365.40625
722.40002;283564.59375
722.5;275466.625
722.60004;268245.375
722.70001;262119.75
722.79999;257290.96875
722.90002;253898.109375
723;252090.109375
723.10004;251928.90625
723.20001;253503.90625
723.29999;256821.71875
723.40002;261887.515625
723.5;268611.59375
723.60004;276904.96875
723.70001;286623.4375
723.79999;297632.71875
723.90002;309656.875
724;322500.6875
724.10004;335886.75
724.20001;349538.03125
724.29999;363158.3125
724.40002;376460.1875
724.5;389143.5625
724.60004;400899.4375
724.70001;411472.9375
724.79999;420602
724.90002;428069.5625
725;433682.875
725.10004;437271.375
725.20001;438709.0625
725.29999;437924.78125
725.40002;434911.09375
725.5;429679.96875
725.60004;422244.6875
725.70001;412765.9375
725.79999;401355.4375
725.90002;388206.1875
726;373539.34375
726.10004;357553.4375
726.20001;340594.96875
726.29999;322894.75
726.40002;304769.75
726.5;286499.59375
726.60004;268377.03125
726.70001;250732.078125
726.79999;233820.359375
726.90002;217850.40625
727;203109.3125
727.10004;189764.046875
727.20001;178011.3125
727.29999;167952.25
727.40002;159677.515625
727.5;153261.625
727.60004;148714.25
727.70001;145988.875
727.79999;145063.796875
727.90002;145815.1875
728;148165.640625
728.10004;151945.390625
728.20001;156984.640625
728.29999;163145.09375
728.40002;170185.65625
728.5;177956.5
728.60004;186232.078125
728.70001;194851.453125
728.79999;203635.40625
728.90002;212419.03125
729;221050.84375
729.10004;229422.296875
729.20001;237411.1875
729.29999;244942.15625
729.40002;251989.71875
729.5;258509.0625
729.60004;264518.0625
729.70001;270014.8125
